DATE,Ap_w_NA,Amer_rel_Sunspot,Ap_3,SS_3,Ap_7,SS_7,Ap_21,SS_21,Ap_91,SS_91,Ap_343,SS_343
1975-08-13,5,47,8.666666666666666,70,9.571428571428571,84.14285714285714,10.571428571428571,54.80952380952381,11.428571428571429,23.076923076923077,16.7667638483965,21.661807580174926
1975-08-14,16,33,5.333333333333333,56.333333333333336,9.285714285714286,76.28571428571429,10.523809523809524,55.95238095238095,11.32967032967033,23.582417582417584,16.723032069970845,21.705539358600582
1975-08-15,18,23,8.333333333333334,44,10.857142857142858,66.85714285714286,11,56.095238095238095,11.472527472527473,23.934065934065934,16.714285714285715,21.693877551020407
1975-08-16,5,23,13,34.333333333333336,11.428571428571429,56.714285714285715,10.285714285714286,55.61904761904762,11.362637362637363,24.153846153846153,16.72594752186589,21.644314868804663
1975-08-17,9,19,13,26.333333333333332,10,48,9.619047619047619,55.333333333333336,11.263736263736265,24.406593406593405,16.705539358600582,21.583090379008745
1975-08-18,6,13,10.666666666666666,21.666666666666668,9.142857142857142,38.142857142857146,9.523809523809524,54.904761904761905,11.285714285714286,24.571428571428573,16.71137026239067,21.551020408163264
1975-08-19,4,4,6.666666666666667,18.333333333333332,9,30,9.333333333333334,54.285714285714285,11.186813186813186,24.714285714285715,16.714285714285715,21.419825072886297
1975-08-20,15,17,6.333333333333333,12,9,23.142857142857142,9.333333333333334,53.42857142857143,10.978021978021978,24.75824175824176,16.708454810495628,21.206997084548107
1975-08-21,17,19,8.333333333333334,11.333333333333334,10.428571428571429,18.857142857142858,9.80952380952381,52.61904761904762,11.010989010989011,24.945054945054945,16.740524781341108,21.02332361516035
1975-08-22,12,10,12,13.333333333333334,10.571428571428571,16.857142857142858,10.380952380952381,51.714285714285715,11.076923076923077,25.0989010989011,16.77259475218659,20.82215743440233
1975-08-23,10,13,14.666666666666666,15.333333333333334,9.714285714285714,15,10.523809523809524,50.333333333333336,11.12087912087912,25.13186813186813,16.760932944606413,20.597667638483966
1975-08-24,6,7,13,14,10.428571428571429,13.571428571428571,10.666666666666666,48.95238095238095,11.175824175824175,25.208791208791208,16.76384839650146,20.44606413994169
1975-08-25,9,15,9.333333333333334,10,10,11.857142857142858,10.714285714285714,46.61904761904762,11.087912087912088,25.285714285714285,16.568513119533527,20.291545189504372
1975-08-26,5,19,8.333333333333334,11.666666666666666,10.428571428571429,12.142857142857142,10.857142857142858,43.714285714285715,10.989010989010989,25.45054945054945,16.338192419825074,20.137026239067055
1975-08-27,6,16,6.666666666666667,13.666666666666666,10.571428571428571,14.285714285714286,9.714285714285714,40.523809523809526,10.934065934065934,25.64835164835165,16.34402332361516,19.973760932944607
1975-08-28,5,13,6.666666666666667,16.666666666666668,9.285714285714286,14.142857142857142,9.666666666666666,36.42857142857143,10.945054945054945,25.791208791208792,16.306122448979593,19.816326530612244
1975-08-29,27,9,5.333333333333333,16,7.571428571428571,13.285714285714286,9.666666666666666,32.333333333333336,10.87912087912088,25.934065934065934,16.221574344023324,19.693877551020407
1975-08-30,14,12,12.666666666666666,12.666666666666666,9.714285714285714,13.142857142857142,10.285714285714286,28.285714285714285,11.10989010989011,26.032967032967033,16.198250728862973,19.635568513119534
1975-08-31,6,12,15.333333333333334,11.333333333333334,10.285714285714286,13,10.238095238095237,24.857142857142858,11.219780219780219,26.087912087912088,16.113702623906704,19.635568513119534
1975-09-01,7,13,15.666666666666666,11,10.285714285714286,13.714285714285714,9.80952380952381,21.238095238095237,11.021978021978022,26.12087912087912,16.06122448979592,19.67055393586006
1975-09-02,6,12,9,12.333333333333334,10,13.428571428571429,9.80952380952381,18.523809523809526,10.791208791208792,26.153846153846153,16.034985422740526,19.708454810495628
1975-09-03,3,16,6.333333333333333,12.333333333333334,10.142857142857142,12.428571428571429,9.904761904761905,16.61904761904762,10.725274725274724,26.197802197802197,15.97667638483965,19.73177842565598
1975-09-04,3,28,5.333333333333333,13.666666666666666,9.714285714285714,12.428571428571429,9.80952380952381,15.142857142857142,10.637362637362637,26.285714285714285,15.89795918367347,19.760932944606413
1975-09-05,4,23,4,18.666666666666668,9.428571428571429,14.571428571428571,9.19047619047619,14.904761904761905,10.538461538461538,26.494505494505493,15.795918367346939,19.813411078717202
1975-09-06,13,24,3.3333333333333335,22.333333333333332,6.142857142857143,16.571428571428573,8.523809523809524,14.904761904761905,10.461538461538462,26.714285714285715,15.73469387755102,19.836734693877553
1975-09-07,7,20,6.666666666666667,25,6,18.285714285714285,8.904761904761905,14.952380952380953,10.538461538461538,26.978021978021978,15.731778425655977,19.854227405247812
1975-09-08,6,14,8,22.333333333333332,6.142857142857143,19.428571428571427,8.80952380952381,15,10.571428571428571,27.197802197802197,15.705539358600584,19.801749271137027
1975-09-09,24,10,8.666666666666666,19.333333333333332,6,19.571428571428573,8.80952380952381,15.047619047619047,10.582417582417582,27.35164835164835,15.661807580174926,19.682215743440235
1975-09-10,26,9,12.333333333333334,14.666666666666666,8.571428571428571,19.285714285714285,9.761904761904763,15.333333333333334,10.802197802197803,27.46153846153846,15.650145772594753,19.542274052478135
1975-09-11,26,11,18.666666666666668,11,11.857142857142858,18.285714285714285,10.285714285714286,14.952380952380953,10.934065934065934,27.516483516483518,15.638483965014577,19.428571428571427
1975-09-12,19,12,25.333333333333332,10,15.142857142857142,15.857142857142858,10.714285714285714,14.571428571428571,10.923076923076923,27.615384615384617,15.67930029154519,19.335276967930028
1975-09-13,17,13,23.666666666666668,10.666666666666666,17.285714285714285,14.285714285714286,11.047619047619047,14.666666666666666,10.978021978021978,27.747252747252748,15.71137026239067,19.20116618075802
1975-09-14,13,11,20.666666666666668,12,17.857142857142858,12.714285714285714,11.380952380952381,14.666666666666666,11.076923076923077,27.89010989010989,15.731778425655977,18.994169096209912
1975-09-15,8,9,16.333333333333332,12,18.714285714285715,11.428571428571429,11.714285714285714,14.857142857142858,11.076923076923077,27.945054945054945,15.737609329446064,18.77259475218659
1975-09-16,6,14,12.666666666666666,11,19,10.714285714285714,11.666666666666666,14.571428571428571,10.978021978021978,27.86813186813187,15.743440233236152,18.551020408163264
1975-09-17,13,18,9,11.333333333333334,16.428571428571427,11.285714285714286,11.714285714285714,14.333333333333334,10.912087912087912,27.86813186813187,15.731778425655977,18.276967930029155
1975-09-18,14,14,9,13.666666666666666,14.571428571428571,12.571428571428571,12.047619047619047,14.428571428571429,10.923076923076923,27.945054945054945,15.65597667638484,18.005830903790088
1975-09-19,8,14,11,15.333333333333334,12.857142857142858,13,12.476190476190476,14.476190476190476,10.945054945054945,27.956043956043956,15.667638483965014,17.717201166180757
1975-09-20,7,25,11.666666666666666,15.333333333333334,11.285714285714286,13.285714285714286,11.571428571428571,14.714285714285714,10.967032967032967,28.076923076923077,15.673469387755102,17.419825072886297
1975-09-21,6,28,9.666666666666666,17.666666666666668,9.857142857142858,15,11.238095238095237,15.333333333333334,10.945054945054945,28.32967032967033,15.644314868804665,17.224489795918366
1975-09-22,4,9,7,22.333333333333332,8.857142857142858,17.428571428571427,11.238095238095237,16.095238095238095,10.956043956043956,28.63736263736264,15.411078717201166,17.06413994169096
1975-09-23,4,0,5.666666666666667,20.666666666666668,8.285714285714286,17.428571428571427,11.095238095238095,15.904761904761905,10.956043956043956,28.615384615384617,15.33527696793003,16.897959183673468
1975-09-24,2,0,4.666666666666667,12.333333333333334,8,15.428571428571429,11,15.333333333333334,10.967032967032967,28.406593406593405,15.201166180758017,16.752186588921283
1975-09-25,3,0,3.3333333333333335,3,6.428571428571429,12.857142857142858,10.952380952380953,14.571428571428571,10.945054945054945,28.142857142857142,15.008746355685131,16.626822157434404
1975-09-26,14,0,3,0,4.857142857142857,10.857142857142858,10.952380952380953,13.238095238095237,10.923076923076923,27.813186813186814,14.880466472303207,16.53061224489796
1975-09-27,14,0,6.333333333333333,0,5.714285714285714,8.857142857142858,11.428571428571429,12.142857142857142,11.032967032967033,27.439560439560438,14.795918367346939,16.513119533527696
1975-09-28,8,0,10.333333333333334,0,6.714285714285714,5.285714285714286,11.476190476190476,11,11.142857142857142,27.0989010989011,14.752186588921283,16.483965014577258
1975-09-29,5,0,12,0,7,1.2857142857142858,11.523809523809524,10.047619047619047,10.945054945054945,26.835164835164836,14.65597667638484,16.448979591836736
1975-09-30,2,4,9,0,7.142857142857143,0,11.476190476190476,9.380952380952381,10.758241758241759,26.63736263736264,14.641399416909621,16.411078717201168
1975-10-01,6,9,5,1.3333333333333333,6.857142857142857,0.5714285714285714,10.428571428571429,9.095238095238095,10.648351648351648,26.46153846153846,14.603498542274053,16.396501457725947
1975-10-02,2,8,4.333333333333333,4.333333333333333,7.428571428571429,1.8571428571428572,9.476190476190476,9.095238095238095,10.648351648351648,26.406593406593405,14.606413994169095,16.396501457725947
1975-10-03,11,8,3.3333333333333335,7,7.285714285714286,3,8.333333333333334,8.952380952380953,10.593406593406593,26.34065934065934,14.501457725947521,16.399416909620992
1975-10-04,9,9,6.333333333333333,8.333333333333334,6.857142857142857,4.142857142857143,7.9523809523809526,8.761904761904763,10.648351648351648,26.285714285714285,14.46938775510204,16.396501457725947
1975-10-05,6,9,7.333333333333333,8.333333333333334,6.142857142857143,5.428571428571429,7.571428571428571,8.571428571428571,10.692307692307692,26.175824175824175,14.41399416909621,16.364431486880466
1975-10-06,25,10,8.666666666666666,8.666666666666666,5.857142857142857,6.714285714285714,7.238095238095238,8.476190476190476,10.692307692307692,25.87912087912088,14.358600583090379,16.282798833819243
1975-10-07,38,9,13.333333333333334,9.333333333333334,8.714285714285714,8.142857142857142,8.047619047619047,8.523809523809524,10.835164835164836,25.725274725274726,14.346938775510203,16.23615160349854
1975-10-08,45,12,23,9.333333333333334,13.857142857142858,8.857142857142858,9.571428571428571,8.285714285714286,10.846153846153847,25.604395604395606,14.405247813411078,16.20116618075802
1975-10-09,37,14,36,10.333333333333334,19.428571428571427,9.285714285714286,11.095238095238095,8,10.956043956043956,25.54945054945055,14.501457725947521,16.160349854227405
1975-10-10,24,9,40,11.666666666666666,24.428571428571427,10.142857142857142,12.19047619047619,8,11.175824175824175,25.439560439560438,14.58600583090379,16.14868804664723
1975-10-11,8,9,35.333333333333336,11.666666666666666,26.285714285714285,10.285714285714286,12.952380952380953,7.761904761904762,11.241758241758241,25.197802197802197,14.638483965014577,16.113702623906704
1975-10-12,12,14,23,10.666666666666666,26.142857142857142,10.285714285714286,13,7,11.274725274725276,24.923076923076923,14.647230320699709,16.081632653061224
1975-10-13,7,21,14.666666666666666,10.666666666666666,27,11,13.285714285714286,6.333333333333333,11.296703296703297,24.63736263736264,14.66472303206997,16.017492711370263
1975-10-14,9,23,9,14.666666666666666,24.428571428571427,12.571428571428571,13.428571428571429,6.904761904761905,11.23076923076923,24.36263736263736,14.676384839650146,15.982507288629737
1975-10-15,5,20,9.333333333333334,19.333333333333332,20.285714285714285,14.571428571428571,13.666666666666666,8,11.164835164835164,24.13186813186813,14.68804664723032,15.962099125364432
1975-10-16,10,16,7,21.333333333333332,14.571428571428571,15.714285714285714,13.80952380952381,8.952380952380953,11.087912087912088,23.945054945054945,14.673469387755102,15.970845481049563
1975-10-17,8,15,8,19.666666666666668,10.714285714285714,16,14.142857142857142,9.714285714285714,11.043956043956044,23.824175824175825,14.682215743440233,15.96793002915452
1975-10-18,4,12,7.666666666666667,17,8.428571428571429,16.857142857142858,13.857142857142858,10.428571428571429,10.967032967032967,23.791208791208792,14.644314868804665,15.994169096209912
1975-10-19,3,11,7.333333333333333,14.333333333333334,7.857142857142857,17.285714285714285,13.380952380952381,11,10.912087912087912,23.516483516483518,14.542274052478135,16.017492711370263
1975-10-20,5,10,5,12.666666666666666,6.571428571428571,16.857142857142858,13.142857142857142,11.523809523809524,10.87912087912088,23.296703296703296,14.521865889212828,16.002915451895042
1975-10-21,6,3,4,11,6.285714285714286,15.285714285714286,13.142857142857142,12,10.868131868131869,23.054945054945055,14.396501457725947,15.962099125364432
1975-10-22,6,0,4.666666666666667,8,5.857142857142857,12.428571428571429,13.333333333333334,11.952380952380953,10.868131868131869,22.824175824175825,14.209912536443149,15.906705539358601
1975-10-23,7,0,5.666666666666667,4.333333333333333,6,9.571428571428571,13.333333333333334,11.523809523809524,10.868131868131869,22.571428571428573,14.122448979591837,15.862973760932945
1975-10-24,4,1,6.333333333333333,1,5.571428571428571,7.285714285714286,13.571428571428571,11.142857142857142,10.87912087912088,22.24175824175824,14.03206997084548,15.833819241982507
1975-10-25,4,0,5.666666666666667,0.3333333333333333,5,5.285714285714286,13.238095238095237,10.80952380952381,10.56043956043956,21.89010989010989,14.01457725947522,15.807580174927114
1975-10-26,5,0,5,0.3333333333333333,5,3.5714285714285716,13,10.380952380952381,10.395604395604396,21.571428571428573,13.979591836734693,15.755102040816327
1975-10-27,5,0,4.333333333333333,0.3333333333333333,5.285714285714286,2,12.952380952380953,9.952380952380953,10.32967032967033,21.263736263736263,13.9533527696793,15.70262390670554
1975-10-28,9,0,4.666666666666667,0,5.285714285714286,0.5714285714285714,12,9.476190476190476,10.274725274725276,20.978021978021978,13.944606413994169,15.644314868804665
1975-10-29,12,0,6.333333333333333,0,5.714285714285714,0.14285714285714285,10.619047619047619,9.047619047619047,10.32967032967033,20.736263736263737,13.93002915451895,15.542274052478135
1975-10-30,9,0,8.666666666666666,0,6.571428571428571,0.14285714285714285,9.047619047619047,8.476190476190476,10.406593406593407,20.36263736263736,13.900874635568513,15.443148688046648
1975-10-31,19,0,10,0,6.857142857142857,0.14285714285714285,7.714285714285714,7.809523809523809,10.45054945054945,19.945054945054945,13.857142857142858,15.326530612244898
1975-11-01,7,0,13.333333333333334,0,9,0,7.476190476190476,7.380952380952381,10.56043956043956,19.516483516483518,13.860058309037901,15.221574344023324
1975-11-02,36,0,11.666666666666666,0,9.428571428571429,0,7.428571428571429,6.9523809523809526,10.56043956043956,19.054945054945055,13.833819241982507,15.10204081632653
1975-11-03,65,4,20.666666666666668,0,13.857142857142858,0,8.571428571428571,6.285714285714286,10.901098901098901,18.439560439560438,13.862973760932945,15
1975-11-04,41,22,36,1.3333333333333333,22.428571428571427,0.5714285714285714,11.333333333333334,5.476190476190476,11.54945054945055,17.64835164835165,13.997084548104956,14.9533527696793
1975-11-05,22,22,47.333333333333336,8.666666666666666,27,3.7142857142857144,12.857142857142858,5.428571428571429,11.68131868131868,16.945054945054945,14.067055393586006,14.965014577259476
1975-11-06,11,29,42.666666666666664,16,28.428571428571427,6.857142857142857,13.666666666666666,5.523809523809524,11.846153846153847,16.065934065934066,14.104956268221574,14.96793002915452
1975-11-07,10,37,24.666666666666668,24.333333333333332,28.714285714285715,11,13.714285714285714,6.142857142857143,11.912087912087912,15.296703296703297,14.119533527696793,15.026239067055394
1975-11-08,7,30,14.333333333333334,29.333333333333332,27.428571428571427,16.285714285714285,13.80952380952381,7.190476190476191,11.868131868131869,14.67032967032967,14.139941690962099,15.113702623906706
1975-11-09,37,24,9.333333333333334,32,27.428571428571427,20.571428571428573,13.952380952380953,8.047619047619047,11.780219780219781,14.076923076923077,14.154518950437318,15.183673469387756
1975-11-10,20,18,18,30.333333333333332,27.571428571428573,24,15.571428571428571,8.666666666666666,12.021978021978022,13.373626373626374,14.244897959183673,15.253644314868804
1975-11-11,13,17,21.333333333333332,24,21.142857142857142,26,16.285714285714285,9.047619047619047,12.164835164835164,12.802197802197803,14.259475218658892,15.306122448979592
1975-11-12,9,19,23.333333333333332,19.666666666666668,17.142857142857142,25.285714285714285,16.61904761904762,9.714285714285714,12.263736263736265,12.417582417582418,14.253644314868804,15.352769679300291
1975-11-13,4,27,14,18,15.285714285714286,24.857142857142858,16.761904761904763,10.619047619047619,12.307692307692308,12.10989010989011,14.253644314868804,15.402332361516034
1975-11-14,3,31,8.666666666666666,21,14.285714285714286,24.571428571428573,16.61904761904762,11.904761904761905,12.175824175824175,12.043956043956044,14.244897959183673,15.446064139941692
1975-11-15,4,27,5.333333333333333,25.666666666666668,13.285714285714286,23.714285714285715,16.571428571428573,13.333333333333334,12.010989010989011,12.131868131868131,14.241982507288629,15.527696793002915
1975-11-16,6,33,3.6666666666666665,28.333333333333332,12.857142857142858,23.285714285714285,16.571428571428573,14.619047619047619,12,12.175824175824175,14.230320699708455,15.603498542274053
1975-11-17,17,34,4.333333333333333,30.333333333333332,8.428571428571429,24.571428571428573,16.61904761904762,16.19047619047619,11.967032967032967,12.32967032967033,14.209912536443149,15.699708454810496
1975-11-18,7,34,9,31.333333333333332,8,26.857142857142858,17.19047619047619,17.80952380952381,12.087912087912088,12.56043956043956,14.137026239067055,15.798833819241983
1975-11-19,8,39,10,33.666666666666664,7.142857142857143,29.285714285714285,17.095238095238095,19.428571428571427,12.12087912087912,12.89010989010989,14.099125364431487,15.874635568513119
1975-11-20,9,37,10.666666666666666,35.666666666666664,7,32.142857142857146,16.904761904761905,21.285714285714285,12.043956043956044,13.131868131868131,14.061224489795919,15.941690962099125
1975-11-21,18,31,8,36.666666666666664,7.714285714285714,33.57142857142857,16.904761904761905,23.047619047619047,11.956043956043956,13.32967032967033,14.034985422740524,15.98542274052478
1975-11-22,50,16,11.666666666666666,35.666666666666664,9.857142857142858,33.57142857142857,16.857142857142858,24.523809523809526,12.021978021978022,13.56043956043956,14.02332361516035,15.965014577259476
1975-11-23,8,12,25.666666666666668,28,16.428571428571427,32,18.904761904761905,25.285714285714285,12.461538461538462,13.593406593406593,14.131195335276969,15.909620991253645
1975-11-24,13,11,25.333333333333332,19.666666666666668,16.714285714285715,29,17.571428571428573,25.857142857142858,12.483516483516484,13.648351648351648,14.113702623906706,15.848396501457726
1975-11-25,15,9,23.666666666666668,13,16.142857142857142,25.714285714285715,15.095238095238095,26.19047619047619,12.527472527472527,13.604395604395604,14.128279883381925,15.778425655976676
1975-11-26,14,2,12,10.666666666666666,17.285714285714285,22.142857142857142,13.857142857142858,25.571428571428573,12.637362637362637,13.494505494505495,14.119533527696793,15.699708454810496
1975-11-27,5,0,14,7.333333333333333,18.142857142857142,16.857142857142858,13.476190476190476,24.61904761904762,12.725274725274724,13.340659340659341,14.078717201166182,15.60932944606414
1975-11-28,9,0,11.333333333333334,3.6666666666666665,17.571428571428573,11.571428571428571,13.19047619047619,23.238095238095237,12.725274725274724,13.197802197802197,14.01457725947522,15.507288629737609
1975-11-29,29,0,9.333333333333334,0.6666666666666666,16.285714285714285,7.142857142857143,13.142857142857142,21.476190476190474,12.527472527472527,13.098901098901099,13.979591836734693,15.387755102040817
1975-11-30,36,0,14.333333333333334,0,13.285714285714286,4.857142857142857,14.19047619047619,20.047619047619047,12.692307692307692,12.967032967032967,14.008746355685131,15.256559766763848
1975-12-01,32,6,24.666666666666668,0,17.285714285714285,3.142857142857143,14.142857142857142,18.904761904761905,13.021978021978022,12.835164835164836,14.072886297376094,15.160349854227405
1975-12-02,27,23,32.333333333333336,2,20,2.4285714285714284,14.714285714285714,18.333333333333332,13.296703296703297,12.758241758241759,14.11661807580175,15.104956268221574
1975-12-03,12,20,31.666666666666668,9.666666666666666,21.714285714285715,4.428571428571429,15.380952380952381,18.61904761904762,13.527472527472527,12.87912087912088,14.154518950437318,15.110787172011662
1975-12-04,13,23,23.666666666666668,16.333333333333332,21.428571428571427,7,15.523809523809524,18.666666666666668,13.626373626373626,12.923076923076923,14.154518950437318,15.142857142857142
1975-12-05,8,21,17.333333333333332,22,22.571428571428573,10.285714285714286,15.952380952380953,18.476190476190474,13.736263736263735,12.868131868131869,14.157434402332362,15.186588921282798
1975-12-06,7,19,11,21.333333333333332,22.428571428571427,13.285714285714286,16.19047619047619,18,13.780219780219781,12.846153846153847,14.119533527696793,15.227405247813412
1975-12-07,4,18,9.333333333333334,21,19.285714285714285,16,16.333333333333332,17.61904761904762,13.714285714285714,12.791208791208792,14.104956268221574,15.224489795918368
1975-12-08,18,12,6.333333333333333,19.333333333333332,14.714285714285714,18.571428571428573,16.238095238095237,16.904761904761905,13.68131868131868,12.76923076923077,14.084548104956268,15.221574344023324
1975-12-09,16,8,9.666666666666666,16.333333333333332,12.714285714285714,19.428571428571427,16.285714285714285,15.857142857142858,13.813186813186814,12.747252747252746,14.119533527696793,15.192419825072886
1975-12-10,8,3,12.666666666666666,12.666666666666666,11.142857142857142,17.285714285714285,16.714285714285715,14.619047619047619,13.725274725274724,12.725274725274724,14.125364431486881,15.17201166180758
1975-12-11,5,0,14,7.666666666666667,10.571428571428571,14.857142857142858,16.714285714285715,12.904761904761905,13.527472527472527,12.659340659340659,14.128279883381925,15.10204081632653
1975-12-12,3,0,9.666666666666666,3.6666666666666665,9.428571428571429,11.571428571428571,16.523809523809526,11.142857142857142,13.296703296703297,12.538461538461538,14.131195335276969,15.011661807580175
1975-12-13,3,0,5.333333333333333,1,8.714285714285714,8.571428571428571,15.80952380952381,9.666666666666666,13.12087912087912,12.406593406593407,14.119533527696793,14.93002915451895
1975-12-14,6,3,3.6666666666666665,0,8.142857142857142,5.857142857142857,13.571428571428571,8.904761904761905,12.967032967032967,12.263736263736265,14.034985422740524,14.86588921282799
1975-12-15,9,3,4,1,8.428571428571429,3.7142857142857144,13.476190476190476,8.476190476190476,12.89010989010989,12.175824175824175,13.973760932944606,14.816326530612244
1975-12-16,14,4,6,2,7.142857142857143,2.4285714285714284,13.285714285714286,8.095238095238095,12.901098901098901,12.10989010989011,13.924198250728862,14.775510204081632
1975-12-17,9,8,9.666666666666666,3.3333333333333335,6.857142857142857,1.8571428571428572,13.238095238095237,7.857142857142857,12.989010989010989,12,13.83673469387755,14.705539358600584
1975-12-18,6,3,10.666666666666666,5,7,2.5714285714285716,13,8.142857142857142,12.945054945054945,11.89010989010989,13.758017492711371,14.641399416909621
1975-12-19,6,3,9.666666666666666,5,7.142857142857143,3,13.047619047619047,8.285714285714286,12.857142857142858,11.76923076923077,13.755102040816327,14.536443148688047
1975-12-20,3,0,7,4.666666666666667,7.571428571428571,3.4285714285714284,12.904761904761905,8.428571428571429,12.835164835164836,11.648351648351648,13.755102040816327,14.448979591836734
1975-12-21,9,0,5,2,7.571428571428571,3.4285714285714284,11.666666666666666,8.428571428571429,12.791208791208792,11.373626373626374,13.752186588921283,14.39067055393586
1975-12-22,10,0,6,1,8,3,10.380952380952381,8.428571428571429,12.824175824175825,11.065934065934066,13.7667638483965,14.329446064139942
1975-12-23,7,0,7.333333333333333,0,8.142857142857142,2.5714285714285716,9.333333333333334,8.142857142857142,12.89010989010989,10.967032967032967,13.70262390670554,14.276967930029155
1975-12-24,2,12,8.666666666666666,0,7.142857142857143,2,8.380952380952381,7.0476190476190474,12.923076923076923,10.967032967032967,13.626822157434402,14.244897959183673
1975-12-25,18,11,6.333333333333333,4,6.142857142857143,2.5714285714285716,7.904761904761905,6.666666666666667,12.923076923076923,11.098901098901099,13.588921282798834,14.221574344023324
1975-12-26,34,5,9,7.666666666666667,7.857142857142857,3.7142857142857144,8.142857142857142,6.095238095238095,13.087912087912088,11.219780219780219,13.580174927113703,14.192419825072886
1975-12-27,31,6,18,9.333333333333334,11.857142857142858,4,9.380952380952381,5.333333333333333,13.307692307692308,11.274725274725276,13.594752186588922,14.169096209912537
1975-12-28,15,0,27.666666666666668,7.333333333333333,15.857142857142858,4.857142857142857,10.523809523809524,4.714285714285714,13.494505494505495,11.340659340659341,13.620991253644315,14.131195335276969
1975-12-29,15,0,26.666666666666668,3.6666666666666665,16.714285714285715,4.857142857142857,11.047619047619047,3.857142857142857,13.571428571428571,11.340659340659341,13.635568513119534,14.064139941690962
1975-12-30,11,1,20.333333333333332,2,17.428571428571427,4.857142857142857,10.904761904761905,3.2857142857142856,13.68131868131868,11.340659340659341,13.650145772594753,13.991253644314869
1975-12-31,7,0,13.666666666666666,0.3333333333333333,18,5,10.666666666666666,2.9523809523809526,13.780219780219781,11.307692307692308,13.66472303206997,13.944606413994169
1976-01-01,4,2,11,0.3333333333333333,18.714285714285715,3.2857142857142856,10.619047619047619,2.8095238095238093,13.791208791208792,11.208791208791208,13.661807580174926,13.895043731778426
1976-01-02,4,0,7.333333333333333,1,16.714285714285715,2,10.571428571428571,2.9047619047619047,13.813186813186814,11.142857142857142,13.638483965014577,13.886297376093294
1976-01-03,15,0,5,0.6666666666666666,12.428571428571429,1.2857142857142858,10.619047619047619,2.9047619047619047,13.736263736263735,11.054945054945055,13.620991253644315,13.880466472303207
1976-01-04,10,0,7.666666666666667,0.6666666666666666,10.142857142857142,0.42857142857142855,11.19047619047619,2.9047619047619047,13.802197802197803,10.956043956043956,13.650145772594753,13.86588921282799
1976-01-05,9,0,9.666666666666666,0,9.428571428571429,0.42857142857142855,11.380952380952381,2.761904761904762,13.846153846153847,10.857142857142858,13.66472303206997,13.862973760932945
1976-01-06,13,0,11.333333333333334,0,8.571428571428571,0.42857142857142855,11.380952380952381,2.619047619047619,13.67032967032967,10.747252747252746,13.650145772594753,13.862973760932945
1976-01-07,11,0,10.666666666666666,0,8.857142857142858,0.2857142857142857,11.333333333333334,2.4285714285714284,13.395604395604396,10.648351648351648,13.653061224489797,13.860058309037901
1976-01-08,5,0,11,0,9.428571428571429,0.2857142857142857,11.428571428571429,2.0476190476190474,13.021978021978022,10.516483516483516,13.667638483965014,13.857142857142858
1976-01-09,4,0,9.666666666666666,0,9.571428571428571,0,11.380952380952381,1.9047619047619047,12.67032967032967,10.362637362637363,13.661807580174926,13.848396501457726
1976-01-10,47,0,6.666666666666667,0,9.571428571428571,0,11.285714285714286,1.7619047619047619,12.45054945054945,10.263736263736265,13.626822157434402,13.848396501457726
1976-01-11,41,3,18.666666666666668,0,14.142857142857142,0,13.380952380952381,1.7619047619047619,12.87912087912088,10.164835164835164,13.65597667638484,13.842565597667638
1976-01-12,14,22,30.666666666666668,1,18.571428571428573,0.42857142857142855,14.904761904761905,1.9047619047619047,13.197802197802197,10.043956043956044,13.708454810495628,13.801749271137027
1976-01-13,9,33,34,8.333333333333334,19.285714285714285,3.5714285714285716,15.095238095238095,2.9523809523809526,13.274725274725276,10.054945054945055,13.714285714285714,13.798833819241983
1976-01-14,12,34,21.333333333333332,19.333333333333332,18.714285714285715,8.285714285714286,15.19047619047619,4.523809523809524,13.274725274725276,10.164835164835164,13.71137026239067,13.816326530612244
1976-01-15,7,25,11.666666666666666,29.666666666666668,18.857142857142858,13.142857142857142,15.666666666666666,5.571428571428571,13.351648351648352,10.31868131868132,13.696793002915452,13.842565597667638
1976-01-16,11,26,9.333333333333334,30.666666666666668,19.142857142857142,16.714285714285715,15.142857142857142,6.238095238095238,13.31868131868132,10.417582417582418,13.693877551020408,13.839650145772595
1976-01-17,14,20,10,28.333333333333332,20.142857142857142,20.428571428571427,14.047619047619047,7.238095238095238,13.351648351648352,10.538461538461538,13.682215743440233,13.82798833819242
1976-01-18,10,17,10.666666666666666,23.666666666666668,15.428571428571429,23.285714285714285,13.238095238095237,7.904761904761905,13.461538461538462,10.626373626373626,13.699708454810496,13.793002915451895
1976-01-19,8,16,11.666666666666666,21,11,25.285714285714285,13,8.714285714285714,13.538461538461538,10.692307692307692,13.696793002915452,13.769679300291545
1976-01-20,11,14,10.666666666666666,17.666666666666668,10.142857142857142,24.428571428571427,12.666666666666666,9.476190476190476,13.571428571428571,10.758241758241759,13.60932944606414,13.760932944606415
1976-01-21,20,12,9.666666666666666,15.666666666666666,10.428571428571429,21.714285714285715,12.666666666666666,10.095238095238095,13.626373626373626,10.87912087912088,13.536443148688047,13.743440233236152
1976-01-22,24,10,13,14,11.571428571428571,18.571428571428573,13.285714285714286,10.666666666666666,13.780219780219781,11.010989010989011,13.492711370262391,13.74927113702624
1976-01-23,21,10,18.333333333333332,12,14,16.428571428571427,14.238095238095237,11.047619047619047,13.967032967032967,11.12087912087912,13.48396501457726,13.74927113702624
